order_id,customer_id,product_id,quantity,order_date
876,8723,502,3,2026-01-08
877,538,53,2,2026-02-12
878,4821,493,2,2026-01-13
879,8238,242,5,2026-02-18
880,1705,187,5,2026-04-05
881,2051,454,3,2026-02-08
882,1636,491,1,2026-02-05
883,4602,357,4,2026-01-05
884,651,188,1,2026-01-07
885,3377,582,4,2026-02-18
886,4830,692,1,2026-03-27
887,4328,575,4,2026-03-03
888,5685,290,4,2026-03-24
889,593,364,2,2026-01-31
890,3501,912,4,2026-01-06
891,3866,308,2,2026-01-29
892,6144,808,3,2026-02-01
893,9980,945,2,2026-02-24
894,5402,410,3,2026-02-13
895,5770,586,2,2026-02-20
896,4762,338,5,2026-03-11
897,1953,487,4,2026-03-28
898,5139,916,2,2026-01-23
899,595,386,1,2026-01-14
900,8057,71,4,2026-01-10
901,497,627,1,2026-01-22
902,4117,167,3,2026-03-11
903,9810,562,1,2026-03-04
904,4145,681,3,2026-01-03
905,7807,50,3,2026-02-05
906,8255,168,4,2026-02-18
907,2267,278,3,2026-03-25
908,8040,337,3,2026-02-11
909,6980,401,5,2026-01-18
910,7435,923,1,2026-03-28
911,1384,749,1,2026-01-24
912,1588,984,2,2026-03-20
913,3124,389,3,2026-01-29
914,8627,449,3,2026-03-06
915,4182,403,4,2026-03-09
916,5440,524,1,2026-01-09
917,2746,89,4,2026-04-09
918,6168,633,2,2026-03-07
919,9517,42,3,2026-03-25
920,2231,252,3,2026-03-05
921,9422,932,3,2026-02-17
922,3740,452,3,2026-03-30
923,5780,529,2,2026-02-04
924,9628,807,5,2026-02-06
925,6366,856,2,2026-01-28
926,5940,975,5,2026-01-17
927,6794,634,5,2026-03-02
928,4077,489,5,2026-04-03
929,7326,794,3,2026-01-29
930,4984,265,4,2026-02-04
931,8103,543,5,2026-02-23
932,1713,828,1,2026-03-23
933,2902,791,2,2026-03-12
934,7877,728,3,2026-02-17
935,3319,800,2,2026-03-10
936,7501,607,3,2026-03-26
937,2529,409,5,2026-03-14
938,5990,512,5,2026-04-14
939,3154,242,1,2026-01-07
940,9321,105,4,2026-03-15
941,9463,281,3,2026-03-08
942,3441,741,2,2026-04-03
943,9865,77,3,2026-01-07
944,2743,861,4,2026-02-24
945,305,16,5,2026-01-29
946,4671,401,5,2026-01-13
947,9483,584,2,2026-02-01
948,8782,805,1,2026-03-17
949,2857,17,4,2026-02-23
950,5557,91,4,2026-01-05
951,2149,764,5,2026-01-16
952,7492,914,2,2026-01-04
953,1386,940,5,2026-01-27
954,6405,518,2,2026-04-02
955,171,103,3,2026-02-07
956,862,581,5,2026-03-22
957,1915,761,2,2026-01-27
958,4289,656,2,2026-03-25
959,445,451,3,2026-04-01
960,2560,777,4,2026-03-09
961,432,78,2,2026-01-19
962,2120,588,2,2026-01-14
963,2354,324,2,2026-03-31
964,936,959,1,2026-04-07
965,123,309,2,2026-01-16
966,3641,861,3,2026-01-08
967,331,720,2,2026-03-05
968,4088,369,4,2026-03-12
969,6750,988,5,2026-03-26
970,7037,797,3,2026-01-16
971,3678,190,1,2026-02-27
972,166,218,2,2026-01-04
973,9839,969,2,2026-04-02
974,7276,765,5,2026-04-05
975,7649,673,4,2026-01-19
976,6678,586,1,2026-01-10
977,6927,201,5,2026-01-01
978,8931,897,1,2026-02-21
979,9707,879,2,2026-03-03
980,4428,395,3,2026-01-13
981,7097,404,2,2026-02-02
982,1929,291,4,2026-01-28
983,3724,184,2,2026-02-07
984,1540,695,1,2026-03-26
985,5640,553,5,2026-04-14
986,5709,865,3,2026-02-02
987,4427,204,3,2026-03-10
988,7249,338,3,2026-03-20
989,6323,237,3,2026-03-11
990,1752,206,1,2026-01-10
991,1968,5,4,2026-03-19
992,4982,154,5,2026-03-19
993,3740,885,4,2026-03-01
994,6356,190,5,2026-03-23
995,8364,643,4,2026-03-05
996,3074,970,5,2026-03-05
997,1847,26,3,2026-01-15
998,4922,358,4,2026-02-01
999,3240,974,2,2026-01-14
1000,3851,402,5,2026-01-28
1001,4368,605,1,2026-03-14
1002,6361,572,5,2026-04-04
1003,1713,696,2,2026-03-25
1004,4053,101,3,2026-01-27
1005,6379,341,5,2026-03-22
1006,6121,396,5,2026-01-08
1007,7222,687,5,2026-03-06
1008,4887,254,2,2026-02-21
1009,1369,233,3,2026-04-09
1010,8574,71,1,2026-02-18
1011,4774,456,3,2026-02-20
1012,8594,329,5,2026-03-26
1013,4785,950,3,2026-03-25
1014,3013,630,1,2026-03-09
1015,6725,182,1,2026-03-15
1016,8911,683,3,2026-01-12
1017,9944,613,3,2026-03-08
1018,5396,941,1,2026-01-25
1019,6751,580,5,2026-04-08
1020,7919,400,4,2026-02-05
1021,8929,607,2,2026-02-16
1022,6084,634,3,2026-01-04
1023,244,440,5,2026-02-07
1024,8563,442,5,2026-02-12
1025,8802,519,5,2026-03-09
1026,1643,50,4,2026-01-06
1027,6774,494,5,2026-02-22
1028,7901,727,2,2026-01-13
1029,1261,151,4,2026-03-28
1030,8255,332,5,2026-03-03
1031,6013,547,1,2026-02-09
1032,3767,414,2,2026-04-12
1033,7144,571,1,2026-04-10
1034,3356,38,5,2026-01-22
1035,9690,547,1,2026-02-18
1036,3949,844,5,2026-04-06
1037,582,861,5,2026-02-13
1038,2166,173,5,2026-04-11
1039,5901,477,2,2026-03-02
1040,4855,369,2,2026-01-06
1041,5235,697,5,2026-02-14
1042,1970,681,5,2026-03-30
1043,8884,23,4,2026-03-18
1044,1094,199,3,2026-02-14
1045,1317,981,2,2026-01-04
1046,2949,776,4,2026-02-07
1047,5757,290,4,2026-01-12
1048,1433,764,1,2026-02-21
1049,2167,818,5,2026-01-16
1050,4858,624,2,2026-01-31
1051,3164,222,3,2026-01-29
1052,5146,952,5,2026-03-06
1053,5803,745,3,2026-01-16
1054,9051,375,3,2026-01-02
1055,2672,246,5,2026-03-07
1056,1658,517,5,2026-01-09
1057,7422,742,4,2026-01-13
1058,3166,339,1,2026-01-08
1059,4359,870,4,2026-02-11
1060,4512,677,1,2026-01-29
1061,9191,93,2,2026-01-19
1062,3716,578,2,2026-01-19
1063,4947,687,4,2026-03-13
1064,7079,689,1,2026-02-23
1065,2320,423,2,2026-03-13
1066,5604,953,4,2026-02-08
1067,5916,757,2,2026-02-07
1068,8295,21,4,2026-02-28
1069,454,111,3,2026-03-28
1070,589,288,4,2026-01-05
1071,646,256,2,2026-01-02
1072,3847,90,2,2026-01-06
1073,7572,136,3,2026-03-17
1074,7483,646,1,2026-02-20
1075,8276,383,4,2026-03-11
1076,4342,438,4,2026-01-01
1077,7722,123,4,2026-03-24
1078,4370,474,1,2026-04-07
1079,9104,444,3,2026-02-03
1080,5750,825,5,2026-01-29
1081,297,785,4,2026-04-02
1082,51,807,4,2026-04-09
1083,270,770,4,2026-01-05
1084,5955,578,1,2026-04-07
1085,5475,268,5,2026-02-20
1086,7775,220,4,2026-02-03
1087,341,340,2,2026-01-16
1088,2433,251,3,2026-01-13
1089,3016,297,1,2026-01-24
1090,7173,145,3,2026-01-23
1091,2519,366,3,2026-02-08
1092,1431,337,1,2026-03-01
1093,1986,853,3,2026-04-01
1094,8539,796,2,2026-03-04
1095,8476,471,2,2026-01-28
1096,8488,558,3,2026-04-09
1097,8136,913,3,2026-03-01
1098,8965,883,3,2026-02-07
1099,3528,193,2,2026-01-15
1100,5099,240,1,2026-01-06
1101,4473,633,2,2026-03-24
1102,929,387,5,2026-02-24
1103,5064,794,3,2026-01-16
1104,7934,99,2,2026-01-16
1105,2102,841,1,2026-01-16
1106,9537,185,4,2026-02-07
1107,3847,591,5,2026-01-06
1108,8145,469,5,2026-03-29
1109,2355,307,5,2026-01-03
1110,3272,912,2,2026-04-04
1111,4635,566,2,2026-04-09
1112,7600,935,5,2026-04-10
1113,5247,218,5,2026-01-17
1114,7515,944,3,2026-02-19
1115,6544,942,3,2026-02-24
1116,2005,905,3,2026-04-14
1117,7791,666,1,2026-03-11
1118,9398,992,4,2026-02-20
1119,9898,335,1,2026-01-16
1120,2336,374,1,2026-01-12
1121,7893,904,5,2026-01-06
1122,4974,534,1,2026-02-27
1123,8120,726,2,2026-02-23
1124,1791,88,4,2026-01-12
1125,9605,298,3,2026-01-29
1126,8086,91,1,2026-03-12
1127,7078,857,2,2026-01-30
1128,3022,572,2,2026-01-11
1129,7289,377,3,2026-01-20
1130,8600,517,5,2026-01-19
1131,7904,195,3,2026-02-03
1132,5361,685,4,2026-01-18
1133,4580,350,3,2026-03-17
1134,8269,937,4,2026-01-28
1135,8971,400,1,2026-01-02
1136,4944,954,2,2026-04-09
1137,9883,316,1,2026-01-10
1138,2093,960,4,2026-03-19
1139,4958,937,5,2026-02-03
1140,3641,882,4,2026-02-08
1141,1846,749,4,2026-01-01
1142,1481,184,4,2026-02-01
1143,8432,971,1,2026-01-09
1144,8927,931,1,2026-03-28
1145,3828,381,3,2026-01-24
1146,5022,367,4,2026-03-29
1147,2127,281,3,2026-03-08
1148,3297,760,4,2026-02-07
1149,3482,620,5,2026-01-20
1150,8488,567,4,2026-04-05
1151,8695,332,2,2026-03-17
1152,3205,969,2,2026-01-07
1153,8582,393,4,2026-01-10
1154,4425,84,3,2026-01-16
1155,4849,550,3,2026-04-01
1156,3223,156,5,2026-02-24
1157,6553,112,5,2026-01-30
1158,1297,465,1,2026-03-11
1159,5906,967,4,2026-01-06
1160,1934,93,4,2026-03-23
1161,4882,330,5,2026-02-01
1162,4302,476,1,2026-03-31
1163,2950,811,1,2026-01-07
1164,9836,498,1,2026-02-19
1165,6179,76,2,2026-01-09
1166,2955,489,3,2026-02-26
1167,2370,126,5,2026-03-06
1168,1252,527,1,2026-03-20
1169,3773,57,4,2026-01-10
1170,9842,617,1,2026-04-01
1171,3667,1,1,2026-01-08
1172,6857,375,2,2026-02-28
1173,2119,405,1,2026-01-14
1174,2614,567,5,2026-01-02
1175,7215,390,1,2026-03-23
1176,228,145,5,2026-01-10
1177,3918,990,1,2026-03-23
1178,5915,863,4,2026-01-20
1179,123,264,5,2026-01-28
1180,9378,611,3,2026-04-08
1181,5188,371,2,2026-01-08
1182,8647,374,1,2026-04-15
1183,3228,444,3,2026-01-31
1184,891,639,4,2026-04-14
1185,8393,994,5,2026-04-08
1186,2301,625,3,2026-01-08
1187,3526,573,4,2026-01-05
1188,7989,302,5,2026-03-25
1189,1997,816,1,2026-03-01
1190,4941,809,2,2026-03-29
1191,5823,669,4,2026-02-08
1192,9146,124,2,2026-02-26
1193,278,624,5,2026-01-18
1194,8268,238,4,2026-03-09
1195,5311,753,1,2026-02-09
1196,1737,827,4,2026-03-09
1197,3265,965,2,2026-01-03
1198,6531,575,3,2026-01-21
1199,8434,111,4,2026-01-31
1200,2970,753,2,2026-01-23
1201,9315,996,1,2026-01-30
1202,7752,514,2,2026-01-21
1203,269,630,1,2026-01-14
1204,1524,175,2,2026-04-11
1205,6862,610,2,2026-01-28
1206,6985,794,3,2026-01-22
1207,4169,349,4,2026-03-10
1208,7056,142,5,2026-02-12
1209,1291,972,3,2026-03-01
1210,260,653,4,2026-02-19
1211,6669,604,3,2026-02-09
1212,3628,666,1,2026-03-28
1213,9261,696,2,2026-02-11
1214,7141,693,2,2026-03-25
1215,4741,946,2,2026-01-28
1216,7332,187,5,2026-03-06
1217,4040,68,5,2026-02-21
1218,750,874,1,2026-03-21
1219,6617,987,1,2026-04-10
1220,5963,570,4,2026-03-15
1221,2768,769,4,2026-02-01
1222,2720,597,5,2026-03-04
1223,1849,41,2,2026-03-16
1224,3022,869,3,2026-03-02
1225,3283,943,3,2026-04-04
1226,2733,132,4,2026-03-15
1227,4082,845,1,2026-04-03
1228,2854,37,4,2026-01-04
1229,6063,405,5,2026-02-10
1230,8570,114,5,2026-02-10
1231,1803,319,4,2026-01-11
1232,2992,792,2,2026-02-08
1233,1795,122,3,2026-01-28
1234,7347,141,3,2026-02-16
1235,9742,796,2,2026-04-02
1236,7985,647,3,2026-04-09
1237,1102,985,5,2026-02-12
1238,7799,294,1,2026-02-26
1239,6507,232,1,2026-02-14
1240,3908,201,4,2026-01-30
1241,6168,879,4,2026-01-23
1242,5462,295,4,2026-04-12
1243,7565,677,4,2026-03-20
1244,9675,579,5,2026-01-24
1245,921,798,4,2026-01-27
1246,8530,865,1,2026-01-29
1247,9614,460,1,2026-04-08
1248,5818,793,2,2026-02-21
1249,3129,927,3,2026-02-20
1250,2951,332,5,2026-01-29
1251,4742,625,3,2026-04-12
1252,5375,405,3,2026-02-04
1253,9899,119,5,2026-03-31
1254,7093,886,1,2026-03-30
1255,3944,352,5,2026-03-12
1256,1799,443,4,2026-04-15
1257,8526,917,1,2026-02-13
1258,1177,777,3,2026-04-10
1259,1494,843,4,2026-04-03
1260,7500,899,4,2026-03-13
1261,9755,18,5,2026-03-19
1262,8384,256,2,2026-03-08
1263,8596,775,3,2026-01-03
1264,2444,653,4,2026-02-02
1265,7258,216,4,2026-01-26
1266,7122,171,3,2026-03-07
1267,8397,889,2,2026-01-01
1268,918,889,5,2026-02-11
1269,4460,606,5,2026-02-28
1270,7476,282,2,2026-03-21
1271,9488,257,3,2026-03-25
1272,5482,186,5,2026-04-07
1273,2726,552,2,2026-04-08
1274,4757,666,2,2026-03-25
1275,4761,826,4,2026-03-19
1276,2187,22,4,2026-03-24
1277,5205,353,2,2026-03-10
1278,6337,733,2,2026-04-02
1279,5366,964,1,2026-02-23
1280,9660,993,4,2026-03-05
1281,9380,958,5,2026-02-23
1282,9819,594,4,2026-02-05
1283,9705,530,1,2026-04-13
1284,637,624,5,2026-01-22
1285,2128,992,2,2026-01-23
1286,9236,532,1,2026-03-02
1287,1077,773,5,2026-02-01
1288,6335,188,2,2026-03-05
1289,6857,240,4,2026-04-06
1290,5558,394,4,2026-02-16
1291,6942,253,3,2026-01-30
1292,723,483,3,2026-02-28
1293,2618,276,3,2026-02-25
1294,7363,334,2,2026-03-14
1295,1665,107,3,2026-03-18
1296,386,999,1,2026-01-27
1297,5291,534,1,2026-01-27
1298,7101,253,4,2026-01-19
1299,633,706,2,2026-01-12
1300,3094,333,1,2026-02-03
1301,5691,3,3,2026-01-18
1302,7143,990,4,2026-02-05
1303,7762,160,3,2026-02-17
1304,9420,593,3,2026-01-28
1305,8844,79,4,2026-03-23
1306,7395,93,2,2026-01-10
1307,7739,105,4,2026-03-06
1308,4814,653,2,2026-03-28
1309,6831,322,3,2026-01-09
1310,2515,879,3,2026-01-01
1311,9053,971,4,2026-01-19
1312,1953,501,2,2026-03-14
1313,2627,683,5,2026-03-27
1314,703,470,5,2026-04-01
1315,4899,235,5,2026-01-07
1316,2365,624,4,2026-01-28
1317,5204,506,5,2026-03-03
1318,2071,354,3,2026-01-24
1319,6508,806,1,2026-01-08
1320,415,352,2,2026-03-09
1321,2954,939,5,2026-02-02
1322,2088,212,3,2026-03-13
1323,4350,780,1,2026-03-12
1324,6821,518,1,2026-04-12
1325,9770,309,3,2026-01-12
1326,5099,331,1,2026-04-14
1327,8876,31,5,2026-04-04
1328,1474,957,3,2026-04-15
1329,5817,598,4,2026-01-16
1330,2452,549,4,2026-03-24
1331,446,617,1,2026-02-14
1332,4882,777,4,2026-01-17
1333,2540,174,2,2026-03-29
1334,4695,988,3,2026-02-05
1335,1635,661,4,2026-02-10
1336,7235,249,2,2026-02-25
1337,7733,741,3,2026-02-16
1338,8662,226,5,2026-02-27
1339,9991,158,1,2026-01-02
1340,4310,425,4,2026-03-08
1341,7647,376,2,2026-02-03
1342,3436,474,1,2026-02-17
1343,9262,482,4,2026-01-23
1344,5320,900,2,2026-01-12
1345,7971,72,5,2026-02-25
1346,7507,422,3,2026-03-22
1347,5256,924,2,2026-01-02
1348,6806,263,2,2026-02-19
1349,1332,736,5,2026-03-01
1350,509,213,1,2026-01-13
1351,2079,259,2,2026-02-24
1352,8419,311,3,2026-01-21
1353,884,138,4,2026-03-01
1354,4912,780,3,2026-02-22
1355,2638,551,5,2026-02-05
1356,777,787,3,2026-02-02
1357,5098,15,4,2026-02-21
1358,2164,981,1,2026-02-22
1359,5177,19,3,2026-03-18
1360,2802,403,2,2026-03-23
1361,8635,590,2,2026-04-04
1362,2275,220,4,2026-02-04
1363,1708,62,2,2026-04-05
1364,1283,499,5,2026-03-16
1365,2712,567,4,2026-01-26
1366,6269,715,5,2026-03-04
1367,5813,944,5,2026-04-05
1368,7924,92,2,2026-03-07
1369,1457,262,4,2026-03-26
1370,6627,550,2,2026-02-05
1371,2246,874,2,2026-03-20
1372,2635,383,1,2026-02-22
1373,8053,175,1,2026-01-18
1374,9236,110,3,2026-02-03
1375,4250,911,5,2026-01-29
1376,7645,644,3,2026-04-08
1377,153,128,1,2026-01-07
1378,6929,781,2,2026-01-02
1379,6293,266,2,2026-03-29
1380,2119,96,5,2026-04-15
1381,8265,684,3,2026-01-16
1382,3624,438,4,2026-03-16
1383,332,8,5,2026-02-07
1384,4598,743,1,2026-03-02
1385,5201,116,4,2026-04-11
1386,2895,715,1,2026-04-03
1387,3670,475,3,2026-01-22
1388,6588,173,4,2026-03-07
1389,5365,58,2,2026-03-19
1390,8418,129,2,2026-03-06
1391,9325,174,5,2026-03-12
1392,3389,65,5,2026-01-02
1393,8624,261,1,2026-02-15
1394,7307,666,4,2026-03-16
1395,4935,891,3,2026-01-14
1396,5592,781,2,2026-01-05
1397,3049,467,3,2026-02-15
1398,1888,537,1,2026-01-25
1399,772,152,3,2026-04-02
1400,7444,207,4,2026-01-04
1401,1093,544,3,2026-01-27
1402,3876,839,1,2026-03-12
1403,7251,984,1,2026-01-25
1404,5044,565,2,2026-01-25
1405,5204,368,2,2026-01-16
1406,7319,443,3,2026-02-23
1407,9908,276,2,2026-03-08
1408,8194,201,2,2026-04-15
1409,5220,612,4,2026-02-08
1410,2679,550,3,2026-01-19
1411,3340,929,5,2026-03-05
1412,7193,969,1,2026-03-05
1413,8636,0,4,2026-01-05
1414,9754,427,3,2026-01-16
1415,3216,824,2,2026-01-23
1416,2666,23,2,2026-02-08
1417,3880,961,5,2026-01-16
1418,9023,110,2,2026-04-15
1419,4646,265,2,2026-03-31
1420,5728,636,2,2026-04-15
1421,5106,788,3,2026-01-11
1422,8285,951,3,2026-02-07
1423,9831,530,1,2026-03-20
1424,742,23,5,2026-04-01
1425,4536,191,1,2026-03-28
1426,3519,534,3,2026-01-22
1427,6023,47,5,2026-01-13
1428,1547,614,5,2026-03-28
1429,8762,865,1,2026-01-06
1430,9793,628,2,2026-02-06
1431,5745,436,3,2026-01-07
1432,5034,168,5,2026-04-02
1433,8245,787,1,2026-01-01
1434,7986,442,3,2026-03-05
1435,308,354,3,2026-03-13
1436,1379,64,1,2026-03-21
1437,4053,155,2,2026-03-06
1438,5525,40,2,2026-02-25
1439,5449,28,1,2026-04-02
1440,8623,595,1,2026-03-16
1441,958,20,3,2026-01-01
1442,2974,446,4,2026-01-22
1443,286,249,5,2026-04-04
1444,634,246,2,2026-03-02
1445,6195,584,2,2026-03-02
1446,4040,695,3,2026-01-10
1447,5326,84,4,2026-02-26
1448,3344,247,2,2026-04-02
1449,6779,322,4,2026-04-01
1450,4672,351,3,2026-01-09
1451,6908,724,5,2026-01-31
1452,9998,1,2,2026-04-06
1453,450,592,3,2026-02-11
1454,5676,387,5,2026-02-15
1455,743,315,3,2026-03-19
1456,9958,329,1,2026-02-11
1457,2046,685,3,2026-03-16
1458,3239,543,3,2026-01-15
1459,7564,576,4,2026-03-24
1460,5982,781,3,2026-03-06
1461,5321,518,3,2026-01-13
1462,9242,518,3,2026-01-06
1463,2979,551,4,2026-02-25
1464,8517,535,4,2026-03-07
1465,8329,763,4,2026-04-03
1466,5008,743,3,2026-02-08
1467,9972,13,4,2026-02-11
1468,6746,633,5,2026-02-10
1469,6633,92,3,2026-01-06
1470,5219,331,3,2026-02-19
1471,1278,798,2,2026-01-05
1472,8690,844,3,2026-02-03
1473,1906,570,2,2026-02-11
1474,2563,813,2,2026-02-14
1475,2639,986,5,2026-03-17
1476,5664,779,2,2026-01-10
1477,2307,797,3,2026-01-12
1478,3471,472,2,2026-02-10
1479,3776,735,1,2026-02-07
1480,4939,239,4,2026-04-07
1481,8108,454,1,2026-03-17
1482,1169,577,1,2026-03-09
1483,2944,128,5,2026-02-23
1484,7838,924,1,2026-03-13
1485,7483,735,3,2026-04-11
1486,9747,595,1,2026-03-05
1487,4115,51,2,2026-03-25
1488,3149,374,3,2026-01-06
1489,6009,379,5,2026-01-23
1490,416,716,2,2026-03-27
1491,9498,216,5,2026-01-12
1492,7896,385,5,2026-02-02
1493,4115,991,1,2026-01-08
1494,9244,748,4,2026-04-13
1495,3379,843,1,2026-03-18
1496,3769,236,3,2026-03-10
1497,1495,519,3,2026-02-13
1498,2873,115,5,2026-04-14
1499,1896,85,3,2026-03-22
1500,9106,569,4,2026-03-22
1501,5657,617,1,2026-02-18
1502,6978,394,1,2026-01-28
1503,5281,122,3,2026-03-07
1504,4061,756,1,2026-01-26
1505,6057,295,2,2026-02-27
1506,7295,221,4,2026-04-07
1507,1007,129,1,2026-04-13
1508,2964,207,5,2026-01-06
1509,4399,234,2,2026-02-21
1510,9693,6,1,2026-04-15
1511,5588,569,5,2026-03-20
1512,9482,669,1,2026-01-17
1513,7603,547,4,2026-02-02
1514,7827,481,4,2026-01-07
1515,4407,720,4,2026-03-02
1516,7668,7,2,2026-01-07
1517,8024,523,3,2026-02-21
1518,7806,725,2,2026-01-18
1519,1746,630,1,2026-03-20
1520,2686,348,3,2026-02-22
1521,1082,363,4,2026-01-05
1522,3432,933,2,2026-04-13
1523,603,710,5,2026-03-25
1524,1841,938,5,2026-04-14
1525,7195,968,4,2026-01-09
1526,3642,426,5,2026-04-10
1527,814,71,4,2026-02-11
1528,595,1,5,2026-02-27
1529,2026,91,5,2026-02-02
1530,760,182,4,2026-02-22
1531,7888,355,4,2026-03-09
1532,3273,383,3,2026-03-21
1533,1175,320,1,2026-03-17
1534,6190,586,4,2026-03-09
1535,8385,674,1,2026-02-18
1536,6140,234,3,2026-04-12
1537,6324,847,3,2026-01-03
1538,7295,413,3,2026-01-18
1539,2261,290,1,2026-02-27
1540,8218,230,1,2026-01-25
1541,4880,449,3,2026-02-02
1542,2468,783,2,2026-03-02
1543,6726,872,4,2026-03-15
1544,1796,190,1,2026-03-19
1545,9579,404,1,2026-04-07
1546,8485,386,2,2026-04-06
1547,1695,96,1,2026-02-02
1548,8429,41,4,2026-02-07
1549,4828,986,5,2026-03-19
1550,977,903,5,2026-02-28
1551,5396,10,3,2026-03-01
1552,6263,584,1,2026-03-08
1553,5898,218,1,2026-03-07
1554,3040,146,4,2026-04-11
1555,5359,457,4,2026-02-16
1556,3913,163,4,2026-03-24
1557,9915,43,3,2026-01-03
1558,301,886,4,2026-03-21
1559,1982,753,2,2026-02-13
1560,8919,218,5,2026-04-10
1561,9566,606,5,2026-01-10
1562,841,929,1,2026-01-20
1563,5931,198,4,2026-03-30
1564,1910,167,2,2026-01-30
1565,2450,100,4,2026-03-02
1566,5614,81,2,2026-04-07
1567,4165,855,1,2026-03-28
1568,5355,954,2,2026-03-28
1569,2242,3,3,2026-03-20
1570,2314,59,1,2026-02-07
1571,6059,231,2,2026-03-10
1572,8350,287,1,2026-04-12
1573,6617,500,3,2026-02-02
1574,8653,92,5,2026-02-18
1575,3266,971,3,2026-01-26
1576,1266,317,1,2026-03-30
1577,5641,796,2,2026-03-01
1578,8317,905,1,2026-04-07
1579,9514,273,4,2026-01-27
1580,8784,6,3,2026-01-03
1581,6106,623,5,2026-04-02
1582,553,947,1,2026-01-02
1583,3342,16,4,2026-03-29
1584,2662,308,5,2026-03-04
1585,2485,167,3,2026-01-01
1586,2016,728,2,2026-04-13
1587,5243,924,4,2026-04-13
1588,7510,403,3,2026-03-18
1589,128,800,1,2026-03-18
1590,4522,367,4,2026-02-20
1591,473,598,1,2026-01-23
1592,6148,382,2,2026-02-02
1593,934,829,1,2026-02-23
1594,4967,872,3,2026-04-02
1595,1552,713,2,2026-03-23
1596,8995,146,2,2026-02-26
1597,4655,416,5,2026-01-10
1598,3806,359,3,2026-01-05
1599,7924,504,2,2026-03-20
1600,8953,238,3,2026-01-25
1601,9348,427,3,2026-02-03
1602,463,928,3,2026-01-25
1603,1873,210,1,2026-02-27
1604,549,476,3,2026-04-12
1605,1804,911,1,2026-03-09
1606,7680,814,5,2026-01-02
1607,6241,12,1,2026-03-16
1608,4096,838,1,2026-01-22
1609,3767,776,1,2026-01-09
1610,3932,88,2,2026-02-03
1611,6086,562,4,2026-01-06
1612,4057,377,4,2026-03-13
1613,9542,574,2,2026-02-09
1614,612,916,1,2026-01-02
1615,5096,112,1,2026-01-13
1616,6527,14,4,2026-01-02
1617,2571,458,2,2026-02-11
1618,5737,671,1,2026-04-12
1619,9803,533,2,2026-01-22
1620,2290,284,5,2026-02-12
1621,8833,430,2,2026-01-23
1622,2167,417,1,2026-01-26
1623,1202,217,2,2026-04-09
1624,7677,576,2,2026-03-22
1625,5309,758,3,2026-04-06
1626,4140,614,2,2026-01-21
1627,9125,198,2,2026-01-26
1628,2666,10,3,2026-04-09
1629,8836,967,2,2026-01-20
1630,2239,183,5,2026-01-29
1631,9136,427,5,2026-04-11
1632,579,95,2,2026-03-10
1633,5367,608,2,2026-01-22
1634,3318,378,1,2026-02-11
1635,2164,619,3,2026-01-06
1636,4699,623,1,2026-01-24
1637,8498,722,1,2026-04-13
1638,152,253,3,2026-02-19
1639,9303,459,5,2026-01-22
1640,135,289,2,2026-01-04
1641,1219,517,4,2026-03-19
1642,302,305,1,2026-02-16
1643,9572,888,1,2026-04-04
1644,3445,958,5,2026-01-29
1645,6372,822,3,2026-02-06
1646,3720,425,1,2026-01-04
1647,7906,646,2,2026-01-26
1648,8485,930,4,2026-02-09
1649,1274,184,4,2026-04-07
1650,9769,329,2,2026-01-30
1651,4394,70,5,2026-01-28
1652,2876,858,3,2026-02-03
1653,9008,553,2,2026-04-08
1654,3837,892,4,2026-03-06
1655,9402,114,4,2026-04-06
1656,306,223,2,2026-03-03
1657,3533,506,2,2026-03-11
1658,5758,691,2,2026-02-10
1659,8280,557,4,2026-01-05
1660,1832,605,3,2026-01-16
1661,4061,792,5,2026-03-03
1662,9038,265,2,2026-04-02
1663,2418,274,1,2026-04-03
1664,5006,606,3,2026-02-25
1665,447,698,3,2026-03-29
1666,5070,472,1,2026-02-20
1667,846,236,3,2026-02-09
1668,327,752,2,2026-03-18
1669,4402,509,4,2026-01-27
1670,2597,931,5,2026-04-11
1671,8828,287,3,2026-02-04
1672,9007,191,1,2026-01-21
1673,6504,190,2,2026-02-28
1674,9165,694,5,2026-04-09
1675,3587,1,5,2026-03-23
1676,8444,185,5,2026-03-18
1677,3142,239,2,2026-03-13
1678,6680,229,2,2026-02-16
1679,1453,437,5,2026-04-06
1680,5103,435,2,2026-01-22
1681,1173,535,2,2026-01-27
1682,3426,2,4,2026-03-15
1683,4517,501,3,2026-04-01
1684,1150,958,1,2026-03-23
1685,4419,72,5,2026-03-05
1686,4033,68,1,2026-01-06
1687,4725,157,5,2026-01-24
1688,1057,999,3,2026-03-15
1689,6974,384,1,2026-03-25
1690,7347,668,2,2026-03-18
1691,9266,901,1,2026-04-06
1692,6551,813,3,2026-01-25
1693,9781,352,4,2026-02-13
1694,9748,829,5,2026-01-14
1695,5713,137,5,2026-04-07
1696,1939,234,3,2026-03-31
1697,8320,388,4,2026-03-29
1698,578,885,5,2026-01-29
1699,9094,242,2,2026-03-14
1700,6002,414,4,2026-03-31
1701,7575,641,2,2026-04-06
1702,6042,209,3,2026-04-03
1703,1833,383,1,2026-04-14
1704,7070,537,5,2026-02-11
1705,241,947,1,2026-04-09
1706,2728,542,1,2026-04-09
1707,6851,627,3,2026-03-03
1708,3867,729,1,2026-01-01
1709,105,228,3,2026-03-02
